objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
238,False,1986.447.2,1986,True,https://images.metmuseum.org/CRDImages/ad/original/243157.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/243157.jpg,[],"[{'constituentID': 1119, 'role': 'Maker', 'name': 'Follower of Henry Hobson Richardson', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500016339', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q723234', 'gender': ''}]",The American Wing,Armchair,Armchair,American,,,,,Maker,Follower of,Henry Hobson Richardson,1836–1886,,"Richardson, Henry Hobson",American,1836,1886,,https://www.wikidata.org/wiki/Q723234,http://vocab.getty.edu/page/ulan/500016339,ca. 1880,1877,1880,Oak,33 x 25 x 29 in. (83.8 x 63.5 x 73.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 73.7, 'Height': 83.8, 'Width': 63.5001}}]","Anonymous Gift, 1986",Made in,,,,United States,New England,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/238,,,False,
239,False,64.202.1,1964,False,,,[],"[{'constituentID': 162542, 'role': 'Maker', 'name': 'Louis C. Tiffany', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030415', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q312950', 'gender': ''}, {'constituentID': 162540, 'role': 'Maker', 'name': 'Tiffany Glass and Decorating Company', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500331512', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Armchair,Armchair,American,,,,,Maker,,Louis C. Tiffany,"American, New York 1848–1933 New York",,"Tiffany, Louis C.",American,1848,1933,,https://www.wikidata.org/wiki/Q312950,http://vocab.getty.edu/page/ulan/500030415,ca. 1891–93,1888,1893,"Prima vera, American ash (secondary wood); marquetry of various woods and brass; replacement upholstery",35 5/8 x 25 1/4 x 26 1/8 in. (90.5 x 64.1 x 66.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 66.3576, 'Height': 90.5, 'Width': 64.1}}]","Gift of Mr. and Mrs. George E. Seligmann, 1964",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/239,,https://www.wikidata.org/wiki/Q116373572,False,743
240,False,64.202.2,1964,False,,,[],"[{'constituentID': 162542, 'role': 'Maker', 'name': 'Louis C. Tiffany', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030415', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q312950', 'gender': ''}, {'constituentID': 162540, 'role': 'Maker', 'name': 'Tiffany Glass and Decorating Company', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500331512', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Armchair,Armchair,American,,,,,Maker,,Louis C. Tiffany,"American, New York 1848–1933 New York",,"Tiffany, Louis C.",American,1848,1933,,https://www.wikidata.org/wiki/Q312950,http://vocab.getty.edu/page/ulan/500030415,ca. 1893,1890,1893,"Prima vera, American ash (secondary wood); marquetry of various woods and brass; replacement upholstery",35 3/8 x 25 5/8 x 26 1/4 in. (89.9 x 65.1 x 66.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 66.7, 'Height': 89.8527, 'Width': 65.1}}]","Gift of Mr. and Mrs. George E. Seligmann, 1964",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/240,,https://www.wikidata.org/wiki/Q116373566,False,774
243,False,1979.130,1979,False,,,[],"[{'constituentID': 162765, 'role': 'Maker', 'name': 'Frank Lloyd Wright', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500020307', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5604', 'gender': ''}]",The American Wing,Revolving armchair,Revolving Armchair,American,,,,,Maker,,Frank Lloyd Wright,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona",,"Wright, Frank Lloyd",American,1867,1959,,https://www.wikidata.org/wiki/Q5604,http://vocab.getty.edu/page/ulan/500020307,ca. 1904,1901,1904,"Steel, wood",38 x 20 3/4 x 24 3/4 in. (96.5 x 52.7 x 62.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 62.8651, 'Height': 96.5, 'Width': 52.7}}]","Purchase, Theodore R. Gamble Jr. Gift, in honor of his mother, Mrs. Theodore Robert Gamble, 1979",,,,,,,,,,,,,"© 2024 Artists Rights Society (ARS), New York",,2024-01-05T04:58:47.817Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/243,,https://www.wikidata.org/wiki/Q116390159,True,774
244,False,1970.290.12,1970,True,https://images.metmuseum.org/CRDImages/ad/original/199194.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/199194.jpg,[],,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1877–80,1877,1880,Mahogany,36 1/2 x 24 x 23 3/4 in. (92.7 x 61 x 60.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 60.3, 'Height': 92.7, 'Width': 60.9601}}]","Gift of Richard T. Button, 1970",Made in,,New York,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/244,,,False,
245,False,1970.290.13,1970,True,https://images.metmuseum.org/CRDImages/ad/original/199194.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/199194.jpg,[],,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1877–80,1877,1880,Mahogany,36 1/2 x 24 x 23 3/4 in. (92.7 x 61 x 60.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 60.3, 'Height': 92.7, 'Width': 60.9601}}]","Gift of Richard T. Button, 1970",Made in,,New York,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/245,,,False,
246,False,68.133.2,1968,True,https://images.metmuseum.org/CRDImages/ad/original/255564.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/255564.jpg,[],"[{'constituentID': 1122, 'role': 'Maker', 'name': 'Attributed to John Jelliff', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500062668', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q55720851', 'gender': ''}]",The American Wing,Armchair,Armchair,American,,,,,Maker,Attributed to,John Jelliff,1813–1893,,"Jelliff, John",American,1813,1893,,https://www.wikidata.org/wiki/Q55720851,http://vocab.getty.edu/page/ulan/500062668,1868–70,1868,1870,"Rosewood, ash, mother-of-pearl",44 1/2 x 28 1/2 x 29 3/8 in. (113 x 72.4 x 74.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 74.6, 'Height': 113, 'Width': 72.3901}}]","Gift of Josephine M. Fiala, 1968",Made in,Newark,New Jersey,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/246,,https://www.wikidata.org/wiki/Q116373569,False,737
247,False,68.133.3,1968,True,https://images.metmuseum.org/CRDImages/ad/original/DP-20204-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-20204-001.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP-20204-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DT11625.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/190798.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3265.jpg']","[{'constituentID': 1122, 'role': 'Maker', 'name': 'Attributed to John Jelliff', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500062668', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q55720851', 'gender': ''}]",The American Wing,Armchair,Armchair,American,,,,,Maker,Attributed to,John Jelliff,1813–1893,,"Jelliff, John",American,1813,1893,,https://www.wikidata.org/wiki/Q55720851,http://vocab.getty.edu/page/ulan/500062668,1868–70,1868,1870,"Rosewood, ash, mother-of-pearl",44 1/2 x 28 1/2 x 29 3/8 in. (113 x 72.4 x 74.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 74.6126, 'Height': 113, 'Width': 72.4}}]","Gift of Josephine M. Fiala, 1968",Made in,Newark,New Jersey,,United States,Mid-Atlantic,,,,,,,,,2022-06-02T12:28:57.13Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247,,https://www.wikidata.org/wiki/Q83560008,True,737
248,False,69.258.3,1969,True,https://images.metmuseum.org/CRDImages/ad/original/199165.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/199165.jpg,[],"[{'constituentID': 164971, 'role': 'Maker', 'name': 'Joseph Meeks &amp; Sons', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500524443', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q97054971', 'gender': ''}]",The American Wing,Side Chair,Side Chair,American,,,,,Maker,,Joseph Meeks & Sons,"American, New York, 1829–35",,"Meeks, Joseph & Sons",American,1829,1835,,https://www.wikidata.org/wiki/Q97054971,http://vocab.getty.edu/page/ulan/500524443,1859,1859,1859,Rosewood,48 x 27 1/2 x 31 in. (121.9 x 69.9 x 78.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 78.7402, 'Height': 121.9, 'Width': 69.9}}]","Gift of Bradford A. Warner, 1969",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2022-02-09T04:42:08.947Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]",,False,
249,False,69.258.4,1969,True,https://images.metmuseum.org/CRDImages/ad/original/199165.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/199165.jpg,[],"[{'constituentID': 164971, 'role': 'Maker', 'name': 'Joseph Meeks &amp; Sons', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500524443', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q97054971', 'gender': ''}]",The American Wing,Side Chair,Side Chair,American,,,,,Maker,,Joseph Meeks & Sons,"American, New York, 1829–35",,"Meeks, Joseph & Sons",American,1829,1835,,https://www.wikidata.org/wiki/Q97054971,http://vocab.getty.edu/page/ulan/500524443,1859,1859,1859,Rosewood,48 x 27 1/2 x 31 in. (121.9 x 69.9 x 78.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 78.7402, 'Height': 121.9, 'Width': 69.9}}]","Gift of Bradford A. Warner, 1969",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2022-02-09T04:42:08.947Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/249,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]",,False,
252,False,11.60.148,1911,True,https://images.metmuseum.org/CRDImages/ad/original/58610.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/58610.jpg,[],,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1740–60,1740,1760,"Walnut, ash, white pine",36 x 22 3/4 x 20 3/4 in. (91.4 x 57.8 x 52.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 52.7, 'Height': 91.4, 'Width': 57.7851}}]","Bequest of Maria P. James, 1910",Made in,,New York,,United States,Mid-Atlantic,,,,,,,,,2023-10-21T04:54:44.31Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/252,,https://www.wikidata.org/wiki/Q116373565,False,774
253,False,11.60.149,1911,True,https://images.metmuseum.org/CRDImages/ad/original/58610.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/58610.jpg,[],,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1740–60,1740,1760,"Walnut, ash, mahogany",36 x 22 3/4 x 20 3/4 in. (91.4 x 57.8 x 52.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 52.7051, 'Height': 91.4, 'Width': 57.8}}]","Bequest of Maria P. James, 1910",Made in,,New York,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253,,,False,
254,False,30.120.7,1930,True,https://images.metmuseum.org/CRDImages/ad/original/81157.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/81157.jpg,[],,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1790–1800,1790,1800,Mahogany,38 x 22 5/8 x 17 1/8 in. (96.5 x 57.5 x 43.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 43.5, 'Height': 96.5, 'Width': 57.4676}}]","The Sylmaris Collection, Gift of George Coe Graves, 1930",Probably made in,,New York,,United States,Mid-Atlantic,,,,,,,,,2021-06-22T04:40:18.937Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254,,,False,
255,False,30.120.76,1930,True,https://images.metmuseum.org/CRDImages/ad/original/80933.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/80933.jpg,[],,The American Wing,Armchair,Armchair,Canadian,,,,,,,,,,,,,,,,,1800–1830,1800,1830,Birch,37 3/4 x 22 1/4 x 18 1/4 in. (95.9 x 56.5 x 46.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 46.3551, 'Height': 95.9, 'Width': 56.5}}]","The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,,,,Canada,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/255,,,False,
257,False,32.55.6,1932,True,https://images.metmuseum.org/CRDImages/ad/original/DP108647.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP108647.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP108648.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/87927.jpg']",,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1795–1805,1795,1805,"Mahogany, satinwood inlay, ash",38 1/4 x 22 3/4 x 17 3/8 in. (97.2 x 57.8 x 44.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 44.1326, 'Height': 97.2, 'Width': 57.8}}]","The Sylmaris Collection, Gift of George Coe Graves, 1932",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2021-06-22T04:40:18.937Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/257,,,False,
258,False,32.55.7,1932,False,,,[],,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1795–1805,1795,1805,"Mahogany, satinwood inlay, ash",38 1/4 x 22 3/4 x 17 3/8 in. (97.2 x 57.8 x 44.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 44.1326, 'Height': 97.2, 'Width': 57.8}}]","The Sylmaris Collection, Gift of George Coe Graves, 1932",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2021-06-22T04:40:18.937Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/258,,,False,
259,False,46.67.97,1946,True,https://images.metmuseum.org/CRDImages/ad/original/138706.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/138706.jpg,['https://images.metmuseum.org/CRDImages/ad/original/217172.jpg'],,The American Wing,Armchair,Armchair,American,,,,,,,,,,,,,,,,,1795–1810,1795,1810,"Mahogany, ash, cherry",36 3/4 x 23 x 18 in. (93.3 x 58.4 x 45.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 45.7201, 'Height': 93.3, 'Width': 58.4}}]","Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259,,https://www.wikidata.org/wiki/Q116373562,False,725
